subject,class_id,input_hash
xerces,org.apache.xerces.dom.DeferredDocumentImpl,cf59575966daf8e96bd1f79f971e47ecd07cc2de6488dadae044fbd1af83f576
xerces,org.apache.xerces.dom.DeferredDocumentImpl$IntVector,3ecb0ec65bb98c53f1cc4c8e85336ea5244005381293855babbf8f8ebd632d92
xerces,org.apache.xerces.dom.DeferredDocumentImpl$RefCount,3a4f11f84e7a7182d27df8e2511b1393d94dc713967ac23a56a73f9e3ca1c148
xerces,org.apache.xerces.dom.DeferredDocumentTypeImpl,1537efbb935cea67d932cded13fb359ffbac44360f7460a72db3c283f219093b
xerces,org.apache.xerces.dom.DeferredElementDefinitionImpl,19d9bb3cabe04ccaa6e966363d191e072457bab431a3ae67a050e935ca0a5315
xerces,org.apache.xerces.dom.DeferredElementImpl,9cb405aba07e0db677ccdfd8bc19d3cc5ff8e6b5cc7fc45cfc85aa04e054b52d
xerces,org.apache.xerces.dom.DeferredElementNSImpl,655a4262cb2c19681ae93508e72deb735e71d74a2fa440fcad594a67ea6a881b
xerces,org.apache.xerces.dom.DeferredEntityImpl,4930573b6c9f247593d3b1c803102ff2b1955c2d990a1c76ba6067fb4ef53d5e
xerces,org.apache.xerces.dom.DeferredEntityReferenceImpl,0dbdd1697ab8aa5cc511a216b55c3c46686e35713b2ee21565c7ed0d55d5e2ea
xerces,org.apache.xerces.dom.DeferredNode,7841f13e2075095f45961de6689ae0f367c55f684fd8270ac006f74198bf4eb9
xerces,org.apache.xerces.dom.DeferredNotationImpl,6fa0024bbfc0bb13f524016740f09dddbd408147b7b7c3154ed2de6938cc0de8
xerces,org.apache.xerces.dom.DeferredProcessingInstructionImpl,fd07635eef6762f23b2db45e369ab29d005d13096cb9cdcc473d5849a27391c2
xerces,org.apache.xerces.dom.DeferredTextImpl,7cfde649c116140348f4105a27f154a672a29164cae068021ff3f615956ebcab
xerces,org.apache.xerces.dom.DocumentFragmentImpl,ca8db4e9435e67c9a47d5ab26c9e08d7b106554349b4729627a83be12ac4100b
xerces,org.apache.xerces.dom.DocumentImpl,f7b2980dc61235d6e126faef3a7626b244d73c76a97b80f5aa85e3ce620bb086
xerces,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,168c4453cb8b1104824909f8b75be70e714e3d4b47d38b081c797fa87f0048b7
xerces,org.apache.xerces.dom.DocumentImpl$LEntry,38cef8d6764a1b646c17df8e98c321777fc6458e436225151abf397dd2c51eb3
xerces,org.apache.xerces.dom.DocumentTypeImpl,579272542dfc437641b0627671f0e0289742317a39de65e0000d8d0f621a6ec4
xerces,org.apache.xerces.dom.ElementDefinitionImpl,818c2cdcdfc3fb379821826442594f6fe990240c143caa14796f7350538fbd84
xerces,org.apache.xerces.dom.ElementImpl,859ad9557fdf40ad5d6905c3a4a8406ead62b2efb8882ebf5bcce6fb7ec14bc0
xerces,org.apache.xerces.dom.ElementNSImpl,ef65eec20a236bba1c0bdf90c4f0626f3e4e9c3a1dbda072cb04a5cc0d804bfb
xerces,org.apache.xerces.dom.EntityImpl,16e1b86810b45ce3ae436c2a1bc8898afafe2bbce25becddd4f7efa997bdd5cd
xerces,org.apache.xerces.dom.EntityReferenceImpl,60a3511ccd6d56f851d0324d9ed33b6b27fbe6a360447bd8123a9bfc5cf3c41d
xerces,org.apache.xerces.dom.LCount,925835a20e07303c140dfcd3ac627b8b1f12353797ce7202ab0ef975e1fbc79a
xerces,org.apache.xerces.dom.NamedNodeMapImpl,24aac7cbbdd18d31fd94c9f8449163dc8aedcdf1f49ec8d700209b54af5e1f29
xerces,org.apache.xerces.dom.NodeImpl,595a4f6fda8102f17b44cf097aeba3edd5966c3b4aa8968fc66bc07be480ad76
xerces,org.apache.xerces.dom.NodeIteratorImpl,78e016e1cff632e320abbb235d4d124607e318ac28e15800027740fb890bce57
xerces,org.apache.xerces.dom.NodeListCache,0ec477be0be5254a1c331415534e3049688225a1028244c0932fde9bb286f4ce
xerces,org.apache.xerces.dom.NotationImpl,934c8e5551a7cac102a1f9b650e1ac98e90bad541331a777ed434f831226cc9f
xerces,org.apache.xerces.dom.ObjectFactory,c8a06958a9895235ba26e221d9ec10ac182508d559df82d41849a00fc2e412ae
xerces,org.apache.xerces.dom.ObjectFactory$ConfigurationError,c662b9268c9234e681496f21b9ccf5bb8def43078e31d8e7e8603ad845e48cc4
xerces,org.apache.xerces.dom.PSVIAttrNSImpl,e0d2a21732e9ddda19063434b887a15a9e6d29edf87216052173d4f84d3b1f51
xerces,org.apache.xerces.dom.PSVIDOMImplementationImpl,d8dc58a4604cd798ecee3ffe320a15d67104977b07ca5c947d4fafe8e3006151
xerces,org.apache.xerces.dom.PSVIDocumentImpl,269b4d9a1a42ed41de91e08a624eb4bdd452742262ef883bf8cea84c70df6030
xerces,org.apache.xerces.dom.PSVIElementNSImpl,9c2f0b2319334720478fbbcf59a93a70b10fc075f45f825d44e66a84cecb9c6a
xerces,org.apache.xerces.dom.ParentNode,5fcd5b24e575f9757d16bdde58142d118605b30ee3736e999ca71a0cde6942ce
xerces,org.apache.xerces.dom.ParentNode$1,09ddea73a1ce8cbe11e288a77cd30d5c29b1c0e9d4ef996858a47e70ea1c60c1
xerces,org.apache.xerces.dom.ParentNode$UserDataRecord,bb69b73877b312b0f3419bdbb6d76ab118b66bd6b60b0813a1690a6fd1265e35
xerces,org.apache.xerces.dom.ProcessingInstructionImpl,03d8a43d927ff4e9d1ebaefb58c49e6d6626e1baa4b07a877f6c51738b64043e
xerces,org.apache.xerces.dom.RangeExceptionImpl,3c50847fce0ca86e4216772614069e590efb769d5a345fa2faf87671ad49430f
xerces,org.apache.xerces.dom.RangeImpl,9aca8fa39b4e5a9f5a6ab94724ab4437a2ff91f07cc9ad314a16a75de0ace823
xerces,org.apache.xerces.dom.SecuritySupport,f6393f8504fc98ca4155f5c526bcb8cab0eb27f2a6ba94f98b9384b34f390959
xerces,org.apache.xerces.dom.SecuritySupport$1,458dba71e23e6fea78635777fddacf9876c47827179061096fc3d25973c9846d
xerces,org.apache.xerces.dom.SecuritySupport$2,c00ea0d51804f8e0888dfdc3209bb29df207beb5281482f2d5ef44008aa426e4
xerces,org.apache.xerces.dom.SecuritySupport$3,8af9c2dc032cdaeb80ccbe1c2545e010e555a42a9998fc586c52b1227c5e7e36
xerces,org.apache.xerces.dom.SecuritySupport$4,d7f02abfd8f8f6c4cceb48a42ff33f93d8b4ce6a01691c9279c706ba8247caef
xerces,org.apache.xerces.dom.SecuritySupport$5,f6e902249758352ac3713e9ce7218d1d933d3ab3ecbb581b0d3df7ef80dd5457
xerces,org.apache.xerces.dom.SecuritySupport$6,3f4cadf240e8fca3bf0c74d81829b14c635a81f105172578f16f6837a719ddfd
xerces,org.apache.xerces.dom.SecuritySupport$7,d0d28ec3df44f7e041c39724d023a1a9dfa185c7bdeb967f570a0c07d98f6f4b
xerces,org.apache.xerces.dom.SecuritySupport$8,86511c70db0dc36cdd481c8014f06736d24332bfcad652e4fd2d1743fc26db67
xerces,org.apache.xerces.dom.TextImpl,091664128b5a02d5baefcd3c113edc72636df82d949e1a9037878929550c7e8f
xerces,org.apache.xerces.dom.TreeWalkerImpl,4a21a141590551d4244d1c4c0a84b020ab30d05698a8513e46f771c90e35794d
xerces,org.apache.xerces.dom.events.EventImpl,8271e333980b8de61bdd71477b71aed2ccf2766ed4189fb005e5931155393d74
xerces,org.apache.xerces.dom.events.MouseEventImpl,37d2e1296461c925a3bce7c992b6c5e3fe68154f2eb442ac0e5aa9cc07a871bc
xerces,org.apache.xerces.dom.events.MutationEventImpl,0d8c3fcd300a18a0d3c42b694bcfe19b935d562842a88fff52e60331dc5f03b7
xerces,org.apache.xerces.dom.events.UIEventImpl,c84f9a7d86a5fc6fc8e23994ca0cbe236e182b3c6434cf07c2d85f43d219792b
xerces,org.apache.xerces.dom3.as.ASAttributeDeclaration,e65648cb24eda5963b14af6b60360a3a0fc83ab28abefd553b4161dcf2c82227
xerces,org.apache.xerces.dom3.as.ASContentModel,3f53f039b90122392d519fcd86583d3ce29fd44bfc743a42538028042924cdbe
xerces,org.apache.xerces.dom3.as.ASDataType,8371be7377d6ed665a91c5ae7b9643eacd18e8d6f71503d3248b407bbc7c0451
xerces,org.apache.xerces.dom3.as.ASElementDeclaration,29875a0b81d3486e9aa3de18148dce2c16038fb572d4a2064e6483495fe0afd7
xerces,org.apache.xerces.dom3.as.ASEntityDeclaration,69df0fc4f0ebf642b1004196e11ed2285db2a9e110f89cd2d71fe0828ba2b1f1
xerces,org.apache.xerces.dom3.as.ASModel,566ed09574836035106e6d1db476aaa9d4db306fdbf1bd0a2ec8cac1dcb9dba9
xerces,org.apache.xerces.dom3.as.ASNamedObjectMap,d1999e41e210e62f35c2efee29a8775dd7951de061f0e0c20848c21033b82c52
xerces,org.apache.xerces.dom3.as.ASNotationDeclaration,0c6cd40573189d47406dbe485778ee74255141c1cc81ab96b9bed42d1a4b1f99
xerces,org.apache.xerces.dom3.as.ASObject,ae6a96c9b1c7c0ddb0dec2522c0915ef49d164bbfa617b73d7416713b9fc34ef
xerces,org.apache.xerces.dom3.as.ASObjectList,e55d0ad33eba23814e14c83f5f4b6db9774b8857fefe608f740a96f7421e56ee
xerces,org.apache.xerces.dom3.as.CharacterDataEditAS,59aee26ea1828964a0647f6cfc847c151135f6c6a599477a67948fbd4e56355f
xerces,org.apache.xerces.dom3.as.DOMASBuilder,1fa7f1eec8e0ec6caa001118850988f1ba0e37dc494ccb27d35fedd8acc8f397
xerces,org.apache.xerces.dom3.as.DOMASException,29ff70c9a0e0aeeab979aefc777be1704b0fc28d5db6cf1cb3d47819d0e76efe
xerces,org.apache.xerces.dom3.as.DOMASWriter,20e6f52fce5813a430d79ceeccc5ec9cc859233863ec88b1a0f7bba7dc9a3601
xerces,org.apache.xerces.dom3.as.DOMImplementationAS,87bfcd039f1c91199eab4a110bcd6406dc9896ebe97f861b68f3c341c9019a32
xerces,org.apache.xerces.dom3.as.DocumentAS,b45b50b0c20774a353257fccc8fb989914710caf18658ec3d1a444ce6043fda0
xerces,org.apache.xerces.dom3.as.DocumentEditAS,f6ade9bbfcaddba00912efede87676d0668c20ad916ea7b82caa8f3ba86eefd1
xerces,org.apache.xerces.dom3.as.ElementEditAS,7e0832d6534488240b6864f21dc99a99e5933a84672498c834115d873eb2226e
xerces,org.apache.xerces.dom3.as.NodeEditAS,3c0083a297a203dd4aed23f83b3c44e9dc77b1e5c2df4780d747eac5589209f4
xerces,org.apache.xerces.impl.Constants,68848625d3140e783f39fe4ea564974d52f4b379672dfa0a14e3c5d714fb27b5
xerces,org.apache.xerces.impl.Constants$ArrayEnumeration,fca14a6b1711e1377df01a97efed9ee66be0dc889995c29e90f621bbd7a612cc
xerces,org.apache.xerces.impl.ExternalSubsetResolver,fe1cd3bc3c9aed85785eb887e93e69a899a3115f517f9bd00af43c39e5a3cbe5
xerces,org.apache.xerces.impl.RevalidationHandler,a65a7f392f2903e300b646f4208889d6913ce508e4a2e4c710f7c86dbe45b481
xerces,org.apache.xerces.impl.Version,7b839d2ed5fd50dc3acc841bb02e432a50701c00e916690e7d52e7116341ef21
